"","roomType","city","long","lat","price"
"2602","Private room","Boston",-71.057895,42.350417,245
"2603","Entire home/apt","Boston",-71.055524,42.348755,275
"2604","Entire home/apt","Boston",-71.056881,42.350397,320
"2605","Entire home/apt","Boston",-71.056809,42.349681,400
"2606","Entire home/apt","Boston",-71.057655,42.351322,480
"2607","Entire home/apt","Boston",-71.057112,42.350167,499
"2608","Entire home/apt","Cambridge",-71.106623,42.375798,300
"2609","Private room","Boston",-71.033006,42.380714,65
"2610","Private room","Boston",-71.00618,42.388679,70
"2611","Entire home/apt","Boston",-71.05921,42.351836,149
"2612","Private room","Boston",-71.13033,42.351274,55
"2613","Private room","Boston",-71.13048,42.350815,70
"2614","Private room","Boston",-71.129686,42.350905,200
"2615","Entire home/apt","Boston",-71.129618,42.352193,420
"2616","Private room","Boston",-71.06704,42.297032,75
"2617","Entire home/apt","Cambridge",-71.120908,42.385755,95
"2618","Private room","Cambridge",-71.135052,42.375703,95
"2619","Private room","Cambridge",-71.104112,42.36435,80
"2620","Entire home/apt","Cambridge",-71.112038,42.356913,243
"2621","Private room","Malden",-71.081375,42.429123,39
"2622","Private room","Malden",-71.056955,42.432228,40
"2623","Private room","Malden",-71.042264,42.426373,43
"2624","Private room","Malden",-71.060829,42.42186,45
"2625","Shared room","Malden",-71.076583,42.42847,45
"2626","Private room","Malden",-71.072466,42.430138,50
"2627","Private room","Malden",-71.057148,42.432018,50
"2628","Private room","Malden",-71.082894,42.428848,56
"2629","Private room","Malden",-71.054408,42.439441,58
"2630","Private room","Malden",-71.055744,42.439879,58
"2631","Private room","Malden",-71.053725,42.429423,59
"2632","Private room","Malden",-71.027951,42.43503,60
"2633","Entire home/apt","Malden",-71.075712,42.426416,60
"2634","Private room","Malden",-71.077728,42.418707,65
"2635","Private room","Malden",-71.078741,42.420314,65
"2636","Private room","Malden",-71.066208,42.429521,70
"2637","Private room","Malden",-71.072323,42.428742,75
"2638","Entire home/apt","Malden",-71.047492,42.431231,75
"2639","Private room","Malden",-71.068595,42.426886,77
"2640","Private room","Malden",-71.068995,42.428072,80
"2641","Private room","Malden",-71.070206,42.428503,95
"2642","Entire home/apt","Malden",-71.078305,42.434857,100
"2643","Entire home/apt","Malden",-71.076809,42.427016,100
"2644","Entire home/apt","Malden",-71.069903,42.437631,119
"2645","Entire home/apt","Malden",-71.072896,42.417296,119
"2646","Entire home/apt","Malden",-71.078821,42.420494,125
"2647","Entire home/apt","Malden",-71.073425,42.435981,149
"2648","Entire home/apt","Malden",-71.081463,42.433228,250
"2649","Entire home/apt","Malden",-71.077543,42.437531,400
"2650","Private room","Melrose",-71.068292,42.440725,80
"2651","Entire home/apt","Somerville",-71.133088,42.405553,70
"2652","Private room","Boston",-71.151141,42.290673,75
"2653","Private room","Malden",-71.080062,42.429678,39
"2654","Private room","Watertown",-71.166345,42.374891,75
"2655","Private room","Boston",-71.086979,42.350669,100
"2656","Private room","Boston",-71.078759,42.351342,175
"2657","Private room","Boston",-71.088833,42.350404,189
"2658","Private room","Cambridge",-71.101614,42.36317,120
"2659","Private room","Boston",-71.074801,42.339373,90
"2660","Private room","Boston",-71.07527,42.335172,105
"2661","Entire home/apt","Boston",-71.08855,42.348767,175
"2662","Entire home/apt","Cambridge",-71.115666,42.37139,65
"2663","Private room","Cambridge",-71.114736,42.371825,110
"2664","Entire home/apt","Cambridge",-71.130906,42.398059,148
"2665","Private room","Cambridge",-71.120299,42.374897,149
"2666","Private room","Boston",-71.079936,42.271214,20
"2667","Private room","Boston",-71.081897,42.300883,49
"2668","Private room","Boston",-71.080604,42.299964,64
"2669","Private room","Boston",-71.085812,42.283737,70
"2670","Private room","Boston",-71.094296,42.294475,75
"2671","Entire home/apt","Boston",-71.091169,42.2927,129
"2672","Entire home/apt","Boston",-71.094189,42.288563,239
"2673","Private room","Mattapan",-71.083593,42.277243,105
"2674","Private room","Boston",-71.036593,42.369492,130
"2675","Entire home/apt","Boston",-71.036011,42.36949,155
"2676","Private room","Cambridge",-71.154217,42.378418,70
"2677","Entire home/apt","Boston",-71.06837,42.380581,415
"2678","Private room","Medford",-71.124316,42.412464,36
"2679","Private room","Medford",-71.122743,42.414149,40
"2680","Private room","Medford",-71.104537,42.41869,40
"2681","Private room","Medford",-71.124154,42.416337,40
"2682","Private room","Medford",-71.099714,42.424276,45
"2683","Private room","Medford",-71.116899,42.415435,48
"2684","Private room","Medford",-71.121959,42.414567,48
"2685","Private room","Medford",-71.123588,42.416667,50
"2686","Private room","Medford",-71.095755,42.41008,50
"2687","Private room","Medford",-71.124625,42.422237,52
"2688","Private room","Medford",-71.134804,42.419839,52
"2689","Private room","Medford",-71.126678,42.416038,52
"2690","Private room","Medford",-71.126315,42.413986,52
"2691","Private room","Medford",-71.126962,42.41405,52
"2692","Private room","Medford",-71.126223,42.422683,55
"2693","Private room","Medford",-71.12455,42.420716,55
"2694","Private room","Medford",-71.13145,42.420362,55
"2695","Private room","Medford",-71.126499,42.422257,55
"2696","Private room","Medford",-71.123908,42.415814,55
"2697","Private room","Medford",-71.108886,42.399144,55
"2698","Private room","Medford",-71.104241,42.399648,55
"2699","Private room","Medford",-71.098743,42.413326,55
"2700","Private room","Medford",-71.125602,42.422494,58
"2701","Private room","Medford",-71.124589,42.420456,58
"2702","Private room","Medford",-71.095307,42.439718,59
"2703","Private room","Medford",-71.105308,42.399055,60
"2704","Private room","Medford",-71.122476,42.421567,60
"2705","Private room","Medford",-71.098781,42.400635,62
"2706","Private room","Medford",-71.09933,42.399017,62
"2707","Private room","Medford",-71.098513,42.399121,62
"2708","Private room","Medford",-71.098424,42.400067,62
"2709","Private room","Medford",-71.100558,42.398651,62
"2710","Private room","Medford",-71.099888,42.400106,62
"2711","Private room","Medford",-71.101982,42.436107,65
"2712","Private room","Medford",-71.124967,42.411874,65
"2713","Private room","Medford",-71.099866,42.43718,65
"2714","Private room","Medford",-71.087582,42.417188,65
"2715","Private room","Medford",-71.13112,42.418658,65
"2716","Private room","Medford",-71.086696,42.41702,65
"2717","Shared room","Medford",-71.094443,42.426588,65
"2718","Private room","Medford",-71.103194,42.398356,65
"2719","Private room","Medford",-71.079918,42.404505,65
"2720","Private room","Medford",-71.093044,42.416215,65
"2721","Private room","Medford",-71.07941,42.404524,70
"2722","Private room","Medford",-71.10236,42.397019,70
"2723","Private room","Medford",-71.112138,42.401303,70
"2724","Private room","Medford",-71.093034,42.438084,75
"2725","Private room","Medford",-71.121686,42.414949,75
"2726","Private room","Medford",-71.089958,42.425801,75
"2727","Private room","Medford",-71.091133,42.427089,75
"2728","Private room","Medford",-71.095801,42.42308,75
"2729","Private room","Medford",-71.109245,42.408834,75
"2730","Private room","Medford",-71.102732,42.415823,80
"2731","Private room","Medford",-71.109073,42.405876,80
"2732","Private room","Medford",-71.112227,42.414791,80
"2733","Private room","Medford",-71.103972,42.399084,80
"2734","Private room","Medford",-71.120103,42.410913,85
"2735","Private room","Medford",-71.108849,42.406339,85
"2736","Private room","Medford",-71.079348,42.404725,85
"2737","Private room","Medford",-71.098137,42.435714,88
"2738","Private room","Medford",-71.089872,42.405429,90
"2739","Private room","Medford",-71.118324,42.409908,95
"2740","Private room","Medford",-71.094989,42.415719,95
"2741","Private room","Medford",-71.111634,42.423993,95
"2742","Private room","Medford",-71.111305,42.400463,99
"2743","Private room","Medford",-71.117356,42.412666,99
"2744","Private room","Medford",-71.129516,42.418119,100
"2745","Private room","Medford",-71.130276,42.418696,100
"2746","Private room","Medford",-71.081118,42.404869,100
"2747","Entire home/apt","Medford",-71.080054,42.4049,110
"2748","Entire home/apt","Medford",-71.115695,42.421896,119
"2749","Entire home/apt","Medford",-71.0914,42.417869,130
"2750","Entire home/apt","Medford",-71.115246,42.418206,139
"2751","Entire home/apt","Medford",-71.122087,42.411082,143
"2752","Entire home/apt","Medford",-71.095882,42.44022,150
"2753","Private room","Medford",-71.137161,42.420194,150
"2754","Entire home/apt","Medford",-71.10873,42.411174,160
"2755","Entire home/apt","Medford",-71.138896,42.420262,190
"2756","Entire home/apt","Medford",-71.103168,42.396708,195
"2757","Entire home/apt","Medford",-71.104684,42.396946,199
"2758","Entire home/apt","Medford",-71.115792,42.415462,200
"2759","Entire home/apt","Medford",-71.082104,42.408202,210
"2760","Entire home/apt","Somerville",-71.092673,42.385261,200
"2761","Private room","Medford",-71.080484,42.403492,80
"2762","Private room","Somerville",-71.090772,42.388049,59
"2763","Entire home/apt","Boston",-71.12878,42.278383,150
"2764","Private room","Cambridge",-71.093869,42.364132,70
"2765","Entire home/apt","Mid-Cambridge",-71.110369,42.370838,375
"2766","Private room","Boston",-71.107748,42.332128,50
"2767","Entire home/apt","Boston",-71.105668,42.332329,59
"2768","Entire home/apt","Boston",-71.106742,42.332152,59
"2769","Private room","Boston",-71.098055,42.32858,60
"2770","Private room","Boston",-71.105083,42.327396,65
"2771","Private room","Boston",-71.109843,42.331867,65
"2772","Private room","Boston",-71.100998,42.32916,69
"2773","Private room","Boston",-71.099954,42.327246,70
"2774","Private room","Boston",-71.103135,42.333935,75
"2775","Private room","Boston",-71.101517,42.333682,75
"2776","Private room","Boston",-71.110972,42.331121,79
"2777","Private room","Boston",-71.098527,42.330048,79
"2778","Private room","Boston",-71.110742,42.331908,80
"2779","Private room","Boston",-71.109425,42.333558,90
"2780","Entire home/apt","Boston",-71.111956,42.331858,96
"2781","Private room","Boston",-71.100091,42.329356,100
"2782","Entire home/apt","Boston",-71.100854,42.335839,100
"2783","Private room","Boston",-71.112766,42.330006,103
"2784","Private room","Boston",-71.113078,42.333707,120
"2785","Private room","Boston",-71.103123,42.330473,120
"2786","Entire home/apt","Boston",-71.10717,42.328457,120
"2787","Private room","Boston",-71.099318,42.327459,125
"2788","Private room","Boston",-71.102689,42.33442,148
"2789","Entire home/apt","Boston",-71.10115,42.332854,150
"2790","Entire home/apt","Boston",-71.095887,42.331631,157
"2791","Private room","Boston",-71.101723,42.332201,160
"2792","Entire home/apt","Boston",-71.10654,42.333753,175
"2793","Entire home/apt","Boston",-71.106314,42.327709,180
"2794","Private room","Boston",-71.110797,42.331604,200
"2795","Entire home/apt","Boston",-71.107498,42.331756,210
"2796","Entire home/apt","Boston",-71.101454,42.333704,246
"2797","Entire home/apt","Boston",-71.101462,42.335296,259
"2798","Entire home/apt","Boston",-71.101468,42.333542,259
"2799","Entire home/apt","Boston",-71.100684,42.332588,289
"2800","Entire home/apt","Boston",-71.102173,42.333536,289
"2801","Entire home/apt","Boston",-71.102513,42.334678,316
"2802","Entire home/apt","Boston",-71.099986,42.326159,399
"2803","Entire home/apt","Boston",-71.100325,42.335159,499
"2804","Private room","Mission Hill, Boston",-71.109745,42.328867,85
"2805","Private room","Roxbury Crossing",-71.098787,42.328695,32
"2806","Private room","Roxbury Crossing",-71.101934,42.33141,40
"2807","Private room","Roxbury Crossing",-71.102681,42.330678,40
"2808","Private room","Roxbury Crossing",-71.098041,42.328143,45
"2809","Private room","Roxbury Crossing",-71.099397,42.330004,55
"2810","Private room","Roxbury Crossing",-71.100287,42.332581,69
"2811","Private room","Roxbury Crossing",-71.100422,42.329323,75
"2812","Private room","Roxbury Crossing",-71.101635,42.328364,75
"2813","Private room","Roxbury Crossing",-71.107799,42.332361,79
"2814","Private room","Roxbury Crossing",-71.100014,42.329283,85
"2815","Private room","Roxbury Crossing",-71.099304,42.327486,89
"2816","Private room","Roxbury Crossing",-71.101635,42.332018,119
"2817","Private room","Roxbury Crossing",-71.099795,42.32923,900
"2818","Private room","Cambridge",-71.076621,42.370866,120
"2819","Private room","Boston",-71.08323,42.325118,58
"2820","Private room","Boston",-71.083187,42.326309,60
"2821","Entire home/apt","Boston",-71.081002,42.325276,179
"2822","Private room","Somerville",-71.1179,42.396657,60
"2823","Private room","Somerville",-71.113751,42.395114,85
"2824","Entire home/apt","Boston",-71.041374,42.317198,465
"2825","Entire home/apt","Cambridge",-71.114743,42.370309,120
"2826","Private room","Boston",-71.142743,42.341023,100
"2827","Private room","Boston",-71.040284,42.318068,120
"2828","Entire home/apt","Somerville",-71.092081,42.381733,170
"2829","Entire home/apt","Boston",-71.066627,42.362531,168
"2830","Private room","Somerville",-71.08804,42.392476,65
"2831","Entire home/apt","Cambridge",-71.109299,42.381566,200
"2832","Entire home/apt","Boston",-71.081744,42.280903,89
"2833","Entire home/apt","Boston",-71.084437,42.350966,130
"2834","Entire home/apt","Boston",-71.082966,42.349898,140
"2835","Entire home/apt","Boston",-71.082864,42.35084,175
"2836","Private room","Newton",-71.253148,42.345533,39
"2837","Entire home/apt","Newton",-71.253812,42.345535,49
"2838","Private room","Newton",-71.20473,42.359644,49
"2839","Private room","Newton",-71.217857,42.319102,50
"2840","Private room","Newton",-71.207415,42.318842,50
"2841","Private room","Newton",-71.187863,42.337951,55
"2842","Private room","Newton",-71.19173,42.359412,60
"2843","Private room","Newton",-71.186563,42.356917,60
"2844","Private room","Newton",-71.192978,42.322114,65
"2845","Private room","Newton",-71.242962,42.338166,65
"2846","Private room","Newton",-71.207675,42.351609,65
"2847","Entire home/apt","Newton",-71.204986,42.353131,70
"2848","Private room","Newton",-71.207835,42.316424,70
"2849","Private room","Newton",-71.191076,42.3532,70
"2850","Private room","Newton",-71.220227,42.313045,70
"2851","Private room","Newton",-71.198301,42.351483,75
"2852","Private room","Newton",-71.205454,42.356153,75
"2853","Private room","Newton",-71.228316,42.358826,75
"2854","Private room","Newton",-71.20604,42.325069,79
"2855","Private room","Newton",-71.226469,42.351003,80
"2856","Private room","Newton",-71.186325,42.290866,80
"2857","Private room","Newton",-71.226731,42.350532,80
"2858","Private room","Newton",-71.191471,42.352462,85
"2859","Private room","Newton",-71.208156,42.325293,89
"2860","Private room","Newton",-71.198251,42.355896,95
"2861","Private room","Newton",-71.244392,42.339375,95
"2862","Entire home/apt","Newton",-71.204096,42.364302,99
"2863","Private room","Newton",-71.210404,42.322519,99
"2864","Entire home/apt","Newton",-71.225633,42.352136,100
"2865","Private room","Newton",-71.200723,42.34945,100
"2866","Entire home/apt","Newton",-71.179273,42.353837,100
"2867","Entire home/apt","Newton",-71.190317,42.357899,105
"2868","Private room","Newton",-71.225475,42.322444,110
"2869","Entire home/apt","Newton",-71.18162,42.355777,110
"2870","Private room","Newton",-71.201095,42.332076,110
"2871","Private room","Newton",-71.19836,42.363274,110
"2872","Private room","Newton",-71.200841,42.332303,110
"2873","Private room","Newton",-71.202224,42.332696,110
"2874","Entire home/apt","Newton",-71.225736,42.313437,115
"2875","Private room","Newton",-71.236591,42.328712,115
"2876","Entire home/apt","Newton",-71.222644,42.346838,119
"2877","Entire home/apt","Newton",-71.217482,42.363123,120
"2878","Entire home/apt","Newton",-71.205401,42.356912,120
"2879","Private room","Newton",-71.205061,42.326999,125
"2880","Private room","Newton",-71.196127,42.346168,125
"2881","Private room","Newton",-71.208537,42.329351,129
"2882","Private room","Newton",-71.247917,42.351423,130
